"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.071877898E2,-1.385566015E0,3.378323860E-2,3.754207733E0
2.071977648E2,-1.483358212E0,-1.972604613E-1,4.128919532E0
2.072077408E2,-1.572928785E0,-3.356091285E-1,4.307803400E0
2.072177168E2,-1.812052862E0,-2.330660690E-1,4.003785608E0
2.072276928E2,-2.183904933E0,2.593694397E-1,3.168641245E0
2.072376688E2,-2.498736273E0,7.808143741E-1,2.222869316E0
2.072476448E2,-2.596618078E0,1.198169624E0,1.519991895E0
2.072576208E2,-2.793380393E0,1.847750844E0,1.380750394E0
2.072675968E2,-2.949546660E0,2.314882856E0,1.695375035E0
2.072775728E2,-2.945157155E0,2.244819179E0,2.426237231E0
2.072875488E2,-2.732847093E0,1.579648697E0,3.291144506E0
2.072975248E2,-2.443146209E0,8.633785209E-1,3.995881342E0
2.073075008E2,-2.116479228E0,2.021436538E-1,4.557093008E0
2.073174768E2,-1.692306709E0,-4.753517354E-1,4.454781936E0
2.073274528E2,-1.309099929E0,-8.067666560E-1,3.722866657E0
2.073374288E2,-1.050829145E0,-6.150240295E-1,2.733989055E0
2.073474048E2,-9.547266474E-1,1.416670717E-1,1.979017035E0
2.073573808E2,-7.040638214E-1,9.708520988E-1,1.695852168E0
2.073673568E2,-3.846416862E-1,1.501137256E0,1.586427374E0
2.073773328E2,-1.645143360E-1,1.718926889E0,1.470538484E0
2.073873078E2,-3.933933601E-2,1.499320526E0,1.362558537E0
2.073972838E2,9.756415531E-2,8.235483111E-1,1.136246148E0
2.074072598E2,2.600157398E-1,-1.692917304E-1,7.435559160E-1
2.074172358E2,3.220508972E-1,-9.731993173E-1,1.389380300E-1
2.074272118E2,3.718631811E-1,-1.619084074E0,-6.353157681E-1
2.074371878E2,3.957734692E-1,-1.976602719E0,-1.651111613E0
2.074471638E2,4.792750709E-1,-2.077072502E0,-2.713698632E0
2.074571398E2,6.519173290E-1,-1.998154972E0,-3.613141317E0
2.074671158E2,7.537734868E-1,-1.655453171E0,-4.317936040E0
2.074770918E2,8.719198412E-1,-1.249477918E0,-4.702768199E0
2.074870678E2,7.722062494E-1,-8.787126978E-1,-5.025105318E0
2.074970438E2,5.342267650E-1,-6.888612069E-1,-5.219828124E0
2.075070198E2,4.065710838E-1,-7.221986684E-1,-5.256493675E0
2.075169958E2,3.971905419E-1,-1.124480089E0,-5.174383564E0
2.075269718E2,4.976854679E-1,-1.681049065E0,-4.848607113E0
2.075369478E2,5.556079862E-1,-1.855289952E0,-4.446663662E0
2.075469238E2,5.251061319E-1,-1.699420285E0,-3.872101634E0
2.075568998E2,4.577203336E-1,-1.499998657E0,-3.193604763E0
2.075668748E2,4.423610137E-1,-1.481500990E0,-2.586638051E0
2.075768508E2,5.117611778E-1,-1.610109329E0,-2.035069029E0
2.075868268E2,6.377258442E-1,-1.813106238E0,-1.470232090E0
2.075968028E2,8.078612548E-1,-1.908667283E0,-7.879754591E-1
2.076067788E2,9.587309669E-1,-1.829635293E0,1.096493268E-1
2.076167548E2,1.085785993E0,-1.686246655E0,1.065577285E0
2.076267308E2,1.214263939E0,-1.682310455E0,1.942469013E0
2.076367068E2,1.330083832E0,-1.859181420E0,2.602690997E0
2.076466818E2,1.360692106E0,-2.189410087E0,3.091164469E0
2.076566578E2,1.294971010E0,-2.602926639E0,3.373220118E0
2.076666338E2,1.159463468E0,-2.970255159E0,3.139630285E0
2.076766098E2,9.247205640E-1,-3.243195291E0,2.488072706E0
2.076865858E2,7.043724082E-1,-3.244021211E0,1.811576752E0
2.076965618E2,6.786925334E-1,-2.910135841E0,1.301753342E0
2.077065378E2,8.078491949E-1,-2.450660466E0,1.022197376E0
2.077165138E2,9.722150847E-1,-1.911654333E0,9.608858120E-1
2.077264888E2,1.154779483E0,-1.342790563E0,1.048920321E0
2.077364648E2,1.367062063E0,-9.605466735E-1,1.439343588E0
2.077464408E2,1.575166222E0,-8.671322872E-1,2.038170392E0
2.077564168E2,1.683778691E0,-1.066994357E0,2.644518469E0
2.077663928E2,1.603495982E0,-1.345502501E0,3.048959266E0
2.077763688E2,1.366375307E0,-1.600921014E0,3.068241629E0
2.077863448E2,1.120363941E0,-1.971509210E0,2.540098892E0
2.077963208E2,9.005182806E-1,-2.178847091E0,1.471506198E0
2.078062968E2,6.304906458E-1,-1.956997882E0,2.536142081E-1
2.078162728E2,3.963643304E-1,-1.365262582E0,-6.923448318E-1
2.078262488E2,4.108138600E-1,-7.409116589E-1,-1.552688355E0
2.078362248E2,5.420462831E-1,-2.739895619E-3,-2.082419781E0
2.078462008E2,6.760366550E-1,6.853319737E-1,-1.991041834E0
2.078561768E2,7.577713743E-1,1.126396952E0,-1.599443861E0
2.078661528E2,7.955250916E-1,1.243505572E0,-1.020022212E0
2.078761288E2,9.304382638E-1,9.512148828E-1,-4.587684470E-1
2.078861038E2,1.014137063E0,5.004281044E-1,-3.282755506E-1
2.078960798E2,9.750572701E-1,1.966574489E-1,-5.279497790E-1
2.079060558E2,9.486117755E-1,-4.535743654E-2,-9.729024249E-1
2.079160318E2,8.554750588E-1,1.408798903E-2,-1.530618625E0
2.079260078E2,7.297485933E-1,4.183519808E-1,-2.126898966E0
2.079359838E2,6.876852588E-1,9.026526605E-1,-2.639523193E0
2.079459598E2,7.344810373E-1,1.336706681E0,-3.046820939E0
2.079559358E2,7.655412275E-1,1.698909677E0,-3.343730271E0
2.079659118E2,7.282199849E-1,2.061363227E0,-3.518494191E0
2.079758878E2,6.961353625E-1,2.346932907E0,-3.635635555E0
2.079858638E2,6.082654522E-1,2.504558638E0,-3.813541769E0
2.079958398E2,4.109765954E-1,2.589980027E0,-3.917290671E0
2.080058158E2,2.460632600E-1,2.567224418E0,-3.863620248E0
2.080157918E2,1.179398015E-1,2.400383475E0,-3.626990447E0
2.080257678E2,4.112200588E-2,2.005535035E0,-3.059736269E0
2.080357438E2,-1.121873838E-1,1.760660952E0,-2.480757839E0
2.080457188E2,-4.065599741E-1,1.661866397E0,-1.936720616E0
2.080556948E2,-7.022924805E-1,1.471957603E0,-1.385983652E0
2.080656708E2,-1.011135760E0,1.236866351E0,-9.615430391E-1
2.080756468E2,-1.162260630E0,1.025802550E0,-4.135519284E-1
2.080856228E2,-1.205026069E0,8.583173172E-1,3.241895163E-1
2.080955988E2,-1.248187291E0,7.805810702E-1,1.231086817E0
2.081055748E2,-1.281261482E0,7.043493117E-1,2.280210621E0
2.081155508E2,-1.364480225E0,5.949692858E-1,3.273379496E0
2.081255268E2,-1.479135645E0,3.109481676E-1,4.177811025E0
2.081355028E2,-1.566026293E0,-1.217877810E-1,4.973713555E0
2.081454788E2,-1.729611068E0,-5.815187894E-1,5.373754907E0
2.081554548E2,-1.905553494E0,-9.320705871E-1,5.418010143E0
2.081654308E2,-2.005149119E0,-1.086597733E0,5.210138703E0
2.081754068E2,-2.166966134E0,-1.053787325E0,4.736555166E0
2.081853818E2,-2.286205041E0,-9.301737504E-1,4.290758182E0
2.081953578E2,-2.311418965E0,-7.833363513E-1,3.944539281E0
2.082053338E2,-2.340600665E0,-5.455354994E-1,3.446713772E0
2.082153098E2,-2.380291272E0,-2.086647610E-1,2.787450147E0
2.082252858E2,-2.447590678E0,3.147888015E-1,2.097807899E0
2.082352618E2,-2.479144008E0,1.061206345E0,1.737194322E0
2.082452378E2,-2.350079586E0,1.792417765E0,1.682255638E0
2.082552138E2,-2.118318615E0,2.303263269E0,1.787626557E0
2.082651898E2,-1.977059387E0,2.520502241E0,2.163536450E0
2.082751658E2,-1.780244447E0,2.159416209E0,2.963225051E0
2.082851418E2,-1.470334416E0,1.347609838E0,3.761018570E0
2.082951178E2,-1.243463618E0,5.297900074E-1,4.507723796E0
2.083050938E2,-9.419898038E-1,-3.729507633E-1,5.039694121E0
2.083150698E2,-7.041176158E-1,-1.049146609E0,4.959932837E0
2.083250448E2,-6.361028033E-1,-1.237592867E0,4.384915895E0
2.083350208E2,-6.124851684E-1,-7.691909865E-1,3.467706445E0
2.083449968E2,-5.280115402E-1,-4.129215986E-2,2.737458792E0
2.083549728E2,-3.519390131E-1,4.908736809E-1,1.947409326E0
2.083649488E2,-2.863259444E-1,9.524202132E-1,1.141588165E0
2.083749248E2,-2.727234936E-1,1.200579554E0,5.032885623E-1
2.083849008E2,-2.834089147E-1,1.161275959E0,-9.075346470E-2
2.083948768E2,-3.174226798E-1,8.290824815E-1,-7.862645638E-1
2.084048528E2,-3.068286945E-1,2.047454820E-1,-1.478315281E0
2.084148288E2,-2.617438844E-1,-4.937543117E-1,-2.141777791E0
2.084248048E2,-2.007644418E-1,-1.041579288E0,-2.896096092E0
2.084347808E2,-1.137103643E-1,-1.423781809E0,-3.624657993E0
2.084447568E2,-4.324893057E-2,-1.582416185E0,-4.235847564E0
2.084547318E2,1.242226347E-2,-1.555557584E0,-4.747311704E0
2.084647078E2,5.546814948E-2,-1.336158066E0,-5.097582725E0
2.084746838E2,1.043295300E-1,-1.045267273E0,-5.261336923E0
2.084846598E2,1.563374434E-1,-8.412124573E-1,-5.322834429E0
2.084946358E2,8.581651434E-2,-6.427822971E-1,-5.293198401E0
2.085046118E2,-8.367000148E-2,-5.098218025E-1,-5.211937307E0
2.085145878E2,-2.526687133E-1,-4.604047173E-1,-5.061853314E0
2.085245638E2,-3.313402225E-1,-5.300828433E-1,-4.543832107E0
2.085345398E2,-2.767434543E-1,-8.315491294E-1,-3.718446162E0
2.085445158E2,-1.786470562E-1,-1.178572169E0,-2.930025730E0
2.085544918E2,-4.911814637E-2,-1.402464030E0,-2.258912723E0
2.085644678E2,1.718360002E-1,-1.437430964E0,-1.687214077E0
2.085744438E2,3.697594260E-1,-1.263171659E0,-1.142530151E0
2.085844188E2,4.866813004E-1,-9.871854186E-1,-6.601810527E-1
2.085943948E2,6.256412575E-1,-8.087485698E-1,-2.403930688E-1
2.086043708E2,8.247861667E-1,-7.194624639E-1,3.596177959E-1
2.086143468E2,1.081977555E0,-7.853285708E-1,1.197731960E0
2.086243228E2,1.273674135E0,-9.081661463E-1,2.076538067E0
2.086342988E2,1.369833350E0,-1.207264822E0,2.786978862E0
2.086442748E2,1.406418648E0,-1.672550868E0,3.241411598E0
2.086542519E2,1.359183232E0,-2.188725378E0,3.332655060E0
2.086642279E2,1.221853405E0,-2.617755178E0,3.215012589E0
2.086742039E2,1.104614612E0,-2.934014993E0,2.990440916E0
2.086841799E2,1.024093555E0,-3.128687806E0,2.571131819E0
2.086941559E2,1.042812466E0,-3.121415916E0,2.123192416E0
2.087041309E2,1.165046171E0,-2.856552249E0,1.834984326E0
2.087141069E2,1.457159031E0,-2.458339614E0,1.663547471E0
2.087240829E2,1.783080639E0,-1.983947261E0,1.605711492E0
2.087340589E2,1.991711925E0,-1.441978636E0,1.436579025E0
2.087440349E2,2.079797013E0,-9.089392213E-1,1.268917717E0
2.087540109E2,2.052064253E0,-4.392115572E-1,1.347477983E0
2.087639869E2,1.940137144E0,-1.987098033E-1,1.607934018E0
2.087739629E2,1.680930220E0,-3.978329317E-1,1.827363065E0
2.087839389E2,1.279769273E0,-8.669918078E-1,1.643818966E0
2.087939149E2,8.607310478E-1,-1.380055745E0,9.332846153E-1
2.088038909E2,6.007227632E-1,-1.824293569E0,1.119040132E-1
2.088138669E2,3.677664391E-1,-2.043551292E0,-7.426642156E-1
2.088238419E2,1.128416142E-1,-1.792308715E0,-1.509020180E0
2.088338179E2,-4.165658757E-2,-1.319443069E0,-2.244826781E0
2.088437939E2,-3.868503258E-2,-8.627503838E-1,-2.650524144E0
2.088537699E2,1.155698519E-1,-3.886550323E-1,-2.562300770E0
2.088637459E2,2.503176941E-1,5.379769133E-2,-2.082646653E0
2.088737219E2,2.931814393E-1,2.487815026E-1,-1.410850691E0
2.088836979E2,3.002771086E-1,1.721989295E-1,-7.554164082E-1
2.088936739E2,2.907079940E-1,-4.387233512E-2,-2.785970217E-1
2.089036499E2,2.741687060E-1,-3.648876721E-1,-1.097481447E-1
2.089136259E2,2.567939240E-1,-6.764741729E-1,-3.965798002E-1
2.089236019E2,3.374045891E-1,-8.956726199E-1,-8.497676647E-1
2.089335779E2,4.014082117E-1,-6.968160515E-1,-1.434508526E0
2.089435529E2,4.805776843E-1,-1.424008242E-1,-2.133935505E0
2.089535289E2,6.699363280E-1,4.884896980E-1,-2.717123930E0
2.089635049E2,9.036308265E-1,1.112715418E0,-3.159849957E0
2.089734809E2,1.160050090E0,1.768601617E0,-3.454571845E0
2.089834569E2,1.303958911E0,2.436583440E0,-3.640575283E0
2.089934329E2,1.341401849E0,2.981116946E0,-3.647421203E0
2.090034089E2,1.279356313E0,3.357096713E0,-3.511463499E0
2.090133849E2,1.177661611E0,3.532944123E0,-3.257261061E0
2.090233609E2,1.072818257E0,3.428203534E0,-2.952642176E0
2.090333369E2,1.017425610E0,3.047800640E0,-2.585966206E0
2.090433129E2,9.293489275E-1,2.644294228E0,-2.251308419E0
2.090532879E2,6.185274618E-1,2.461240418E0,-1.927269176E0
2.090632639E2,2.598233664E-1,2.299753332E0,-1.458018426E0
2.090732399E2,-1.276885718E-1,2.093187283E0,-1.159742600E0
2.090832159E2,-4.893209528E-1,1.840185570E0,-9.433266234E-1
2.090931919E2,-8.598892681E-1,1.641298231E0,-5.344980758E-1
2.091031679E2,-1.243633187E0,1.505226652E0,-2.938284338E-2
2.091131439E2,-1.608505730E0,1.360260581E0,5.515795469E-1
2.091231199E2,-1.825800397E0,1.155910919E0,1.440277973E0
2.091330959E2,-1.817747465E0,8.344378732E-1,2.383629155E0
2.091430719E2,-1.761298006E0,5.077170242E-1,3.163059493E0
2.091530479E2,-1.726559552E0,2.652119776E-1,3.717791274E0
2.091630229E2,-1.720742888E0,1.734679580E-1,4.156931203E0
2.091729989E2,-1.761709650E0,2.135974722E-1,4.518664522E0
2.091829749E2,-1.872067952E0,3.534016210E-1,4.750260454E0
2.091929509E2,-1.924287242E0,5.466347394E-1,4.805534184E0
2.092029269E2,-1.908167346E0,6.184257203E-1,4.765390125E0
2.092129029E2,-1.854929763E0,5.685860640E-1,4.622751977E0
2.092228789E2,-1.813445230E0,4.782103660E-1,4.299800316E0
2.092328549E2,-1.827792543E0,5.103642049E-1,3.770569997E0
2.092428309E2,-2.021016415E0,8.165309215E-1,2.935157247E0
2.092528069E2,-2.397705742E0,1.312023537E0,2.007039231E0
2.092627829E2,-2.637119402E0,1.918966715E0,1.338261602E0
2.092727579E2,-2.744588302E0,2.515090058E0,9.953095400E-1
2.092827339E2,-2.890088663E0,3.031846805E0,1.216954681E0
2.092927099E2,-2.982362403E0,3.284507039E0,2.306549404E0
2.093026859E2,-2.768332968E0,2.823712825E0,4.071537881E0
2.093126619E2,-2.334024155E0,1.785107138E0,5.820198008E0
2.093226379E2,-1.929724714E0,3.193233173E-1,7.037849677E0
2.093326139E2,-1.628569135E0,-1.349172945E0,7.092529330E0
2.093425899E2,-1.582691881E0,-2.577280459E0,6.387294311E0
2.093525659E2,-1.567294115E0,-3.238165809E0,5.090623369E0
2.093625419E2,-1.566012406E0,-3.096815510E0,3.292760092E0
2.093725169E2,-1.552134624E0,-2.241291993E0,1.585773071E0
2.093824929E2,-1.353504562E0,-1.212658805E0,1.997537506E-1
2.093924689E2,-1.115728780E0,-3.425850395E-1,-1.048689941E0
2.094024449E2,-8.693429732E-1,2.009100009E-1,-2.110581726E0
2.094124209E2,-5.846489136E-1,4.599917576E-1,-2.878019425E0
2.094223969E2,-3.308525647E-1,5.188777509E-1,-3.354996686E0
2.094323729E2,-7.391289890E-2,4.086517424E-1,-3.578388391E0
2.094423489E2,1.833847627E-1,7.789558366E-2,-3.846094973E0
2.094523249E2,3.991521366E-1,-3.849754161E-1,-4.158909901E0
2.094623009E2,5.664938937E-1,-6.995523291E-1,-4.423598151E0
2.094722759E2,6.556251946E-1,-8.507473657E-1,-4.656040176E0
2.094822519E2,7.150859691E-1,-9.136799975E-1,-4.863444423E0
2.094922279E2,7.371323110E-1,-8.629070891E-1,-4.956297623E0
2.095022039E2,7.307244936E-1,-7.200319827E-1,-4.901343151E0
2.095121799E2,6.961775355E-1,-5.734152429E-1,-4.825901206E0
2.095221559E2,5.812315084E-1,-4.678535584E-1,-4.785509225E0
2.095321319E2,3.637198370E-1,-4.061379513E-1,-4.647277538E0
2.095421079E2,2.853280440E-2,-4.019276637E-1,-4.366953834E0
2.095520839E2,-2.865409758E-1,-4.740428361E-1,-3.913880575E0
2.095620599E2,-4.253212772E-1,-6.806012839E-1,-3.180200021E0
2.095720349E2,-4.567257953E-1,-8.917538890E-1,-2.397605170E0
2.095820109E2,-3.852701157E-1,-1.105508067E0,-1.730128546E0
2.095919869E2,-3.038760699E-1,-1.236616382E0,-1.262565887E0
2.096019629E2,-1.101730181E-1,-1.293014239E0,-1.003570486E0
2.096119389E2,2.260078950E-1,-1.287595624E0,-6.463488793E-1
2.096219149E2,5.330311556E-1,-1.080296627E0,-1.597576261E-2
2.096318909E2,6.948891746E-1,-7.259245142E-1,7.668839675E-1
2.096418669E2,7.584847346E-1,-4.042384833E-1,1.543624002E0
2.096518427E2,7.530395150E-1,-2.955257343E-1,2.314917939E0
2.096618187E2,6.423052374E-1,-5.088242675E-1,2.991149599E0
2.096717937E2,5.871131130E-1,-1.221195959E0,3.389190034E0
2.096817697E2,5.732976408E-1,-2.235848673E0,3.363792652E0
2.096917457E2,5.196095299E-1,-3.039411932E0,2.983553481E0
2.097017217E2,5.392945103E-1,-3.599798555E0,2.554542684E0
2.097116977E2,5.990959217E-1,-3.814578481E0,2.072808128E0
2.097216737E2,7.322025235E-1,-3.561509818E0,1.632217505E0
2.097316497E2,8.253727155E-1,-2.820019138E0,1.293543851E0
2.097416257E2,9.421613465E-1,-1.934998611E0,1.209178469E0
2.097516017E2,1.158666274E0,-1.199134853E0,1.212428936E0
2.097615777E2,1.357098553E0,-5.677498756E-1,1.378189899E0
2.097715527E2,1.581960979E0,-2.303786887E-1,1.783854518E0
2.097815287E2,1.743866433E0,-3.671590962E-1,2.330365114E0
2.097915047E2,1.833940013E0,-9.498865416E-1,2.664692532E0
2.098014807E2,1.710594753E0,-1.518692644E0,2.368342779E0
2.098114567E2,1.481393109E0,-2.019938189E0,1.681014274E0
2.098214327E2,1.277710322E0,-2.339071764E0,8.154111797E-1
2.098314087E2,1.070743811E0,-2.303441317E0,-1.674531466E-1
2.098413847E2,8.819679889E-1,-1.834243191E0,-9.944195938E-1
2.098513607E2,8.827086119E-1,-1.319812613E0,-1.536773989E0
2.098613357E2,1.032807442E0,-8.471137597E-1,-1.654771970E0
2.098713117E2,1.231041501E0,-3.654582873E-1,-1.278448094E0
2.098812877E2,1.495550826E0,2.479573924E-2,-6.103545892E-1
2.098912637E2,1.775033116E0,1.455521445E-1,3.719940126E-2
2.099012397E2,1.978964995E0,1.133963322E-1,3.915313143E-1
2.099112157E2,2.106147197E0,7.037328690E-2,5.402979290E-1
2.099211917E2,2.128863630E0,-1.326124756E-2,3.524894553E-1
2.099311677E2,2.107908086E0,-1.474505619E-1,-1.427042216E-1
2.099411437E2,2.092472022E0,-2.307784190E-1,-7.605473399E-1
2.099511187E2,2.121452869E0,-1.545529098E-1,-1.465307565E0
2.099610947E2,2.116567959E0,1.889642490E-1,-2.128411641E0
2.099710707E2,2.093639857E0,6.530705461E-1,-2.712785296E0
2.099810467E2,2.096764901E0,1.047213227E0,-3.224759898E0
2.099910227E2,2.023714613E0,1.478937717E0,-3.624478483E0
2.100009987E2,1.841399160E0,1.975596706E0,-3.874051096E0
2.100109747E2,1.644108841E0,2.329735953E0,-4.046936306E0
2.100209507E2,1.391291024E0,2.562020980E0,-4.213751521E0
2.100309267E2,1.153658426E0,2.632481976E0,-4.276530737E0
2.100409017E2,9.211590980E-1,2.506675915E0,-4.157040546E0
2.100508777E2,6.417184693E-1,2.115545720E0,-3.740945079E0
2.100608537E2,3.716351397E-1,1.633520849E0,-3.111154929E0
2.100708297E2,2.271307066E-2,1.327413847E0,-2.692566209E0
2.100808057E2,-2.995183593E-1,1.082033250E0,-2.155117044E0
2.100907817E2,-5.138293380E-1,9.683907133E-1,-1.486859232E0
2.101007577E2,-7.940369752E-1,8.736218195E-1,-9.185157180E-1
2.101107337E2,-1.201965198E0,8.913536471E-1,-3.922820967E-1
2.101207097E2,-1.601498280E0,8.915185386E-1,1.548541510E-1
2.101306847E2,-1.949547068E0,7.595625226E-1,7.532757425E-1
2.101406607E2,-2.211615911E0,5.454872598E-1,1.382753066E0
2.101506367E2,-2.393237300E0,2.312227526E-1,1.947778285E0
2.101606127E2,-2.398950468E0,-1.173101295E-1,2.571294372E0
2.101705887E2,-2.407081022E0,-2.874141844E-1,3.283630250E0
2.101805647E2,-2.418226107E0,-2.492582883E-1,3.807316239E0
2.101905407E2,-2.396155353E0,-9.973707201E-2,4.005476623E0
2.102005167E2,-2.376480203E0,9.965965122E-2,3.894530969E0
2.102104927E2,-2.359513922E0,3.066487464E-1,3.702162836E0
2.102204677E2,-2.327334794E0,3.550540807E-1,3.573962633E0
2.102304437E2,-2.229943570E0,2.886471611E-1,3.434076185E0
2.102404197E2,-2.202315476E0,3.485083420E-1,3.045524027E0
2.102503957E2,-2.310829858E0,6.711294524E-1,2.629671804E0
2.102603717E2,-2.384576989E0,1.111265235E0,2.330279160E0
2.102703477E2,-2.410443755E0,1.691941550E0,2.122048116E0
2.102803237E2,-2.446518006E0,2.233299287E0,2.136560905E0
2.102902997E2,-2.544750644E0,2.589834139E0,2.605935616E0
2.103002757E2,-2.487184806E0,2.416416832E0,3.612716809E0
2.103102507E2,-2.165074706E0,1.530218237E0,4.613572433E0
2.103202267E2,-1.762050397E0,4.541399008E-1,5.422676221E0
2.103302027E2,-1.295057256E0,-6.103705960E-1,5.969685000E0
2.103401787E2,-8.969931404E-1,-1.481909272E0,5.781743794E0
2.103501547E2,-6.732859786E-1,-1.901415128E0,4.977444663E0
2.103601307E2,-5.445009077E-1,-1.623106081E0,3.950438536E0
2.103701067E2,-4.436785376E-1,-7.904554094E-1,3.137935177E0
2.103800827E2,-2.876518737E-1,2.965554290E-2,2.454263520E0
2.103900577E2,-1.747555880E-1,7.469756600E-1,1.780849049E0
2.104000337E2,-1.647439854E-1,1.226099142E0,1.130493658E0
2.104100097E2,-2.239547914E-1,1.429603735E0,5.440763998E-1
2.104199857E2,-2.119234143E-1,1.213535449E0,-1.001177806E-1
2.104299617E2,-8.304727301E-2,5.785371480E-1,-8.641179013E-1
2.104399377E2,6.779364154E-2,-2.377959549E-1,-1.723491372E0
2.104499137E2,1.946997097E-1,-8.054392650E-1,-2.516562679E0
2.104598897E2,3.544582129E-1,-1.172992390E0,-3.263087811E0
2.104698657E2,4.869002786E-1,-1.301394323E0,-3.853953046E0
2.104798407E2,6.421230966E-1,-1.284359629E0,-4.351448187E0
2.104898167E2,8.384780069E-1,-1.176579803E0,-4.686291915E0
2.104997927E2,9.712622809E-1,-9.252873053E-1,-4.899833985E0
2.105097687E2,1.024472236E0,-6.383406790E-1,-5.011376640E0
2.105197447E2,1.043869935E0,-4.152050824E-1,-5.013709679E0
2.105297207E2,1.006826362E0,-1.801032322E-1,-5.021468350E0
2.105396967E2,9.335284442E-1,-6.769584686E-2,-5.033839304E0
2.105496727E2,7.905302538E-1,3.788878798E-2,-4.949692023E0
2.105596477E2,5.530533376E-1,1.713595983E-1,-4.637124433E0
2.105696237E2,3.613455020E-1,1.705554599E-1,-4.097544542E0
2.105795997E2,2.171907324E-1,2.642502934E-3,-3.421823929E0
2.105895757E2,1.574801356E-1,-2.481697194E-1,-2.800100014E0
2.105995517E2,2.275650086E-1,-6.679604807E-1,-2.278028440E0
2.106095277E2,3.485041393E-1,-1.084073197E0,-1.694665768E0
2.106195037E2,5.474670540E-1,-1.425061033E0,-1.124355835E0
2.106294797E2,7.431846178E-1,-1.545921227E0,-5.700438845E-1
2.106394547E2,8.275318730E-1,-1.383881578E0,2.527651924E-1
2.106494303E2,9.167049815E-1,-1.131900351E0,1.247612802E0
2.106594063E2,9.211914770E-1,-9.301695111E-1,2.057357445E0
2.106693823E2,8.833833075E-1,-9.794106683E-1,2.624092975E0
2.106793583E2,7.678343593E-1,-1.358882831E0,2.968175889E0
2.106893343E2,6.481300874E-1,-2.090358546E0,3.070949475E0
2.106993103E2,5.277499504E-1,-2.883413481E0,2.792810290E0
2.107092863E2,3.570368350E-1,-3.407805814E0,2.150838051E0
2.107192613E2,2.989061558E-1,-3.624440184E0,1.318977485E0
2.107292373E2,3.819071627E-1,-3.546742967E0,6.117696154E-1
2.107392133E2,6.093667752E-1,-3.090973557E0,1.960419381E-1
2.107491893E2,8.947451784E-1,-2.438236741E0,1.324236470E-1
2.107591653E2,1.180418135E0,-1.681183404E0,4.334733921E-1
2.107691413E2,1.338827612E0,-8.099291226E-1,8.975043333E-1
2.107791173E2,1.499147448E0,-1.571540802E-1,1.470946035E0
2.107890933E2,1.692165206E0,3.174095236E-2,2.065419002E0
2.107990683E2,1.835050107E0,-2.868328980E-1,2.718174090E0
2.108090443E2,1.737413008E0,-8.521102054E-1,3.173117289E0
2.108190203E2,1.406407100E0,-1.288328719E0,3.068045747E0
2.108289963E2,1.013963474E0,-1.825873194E0,2.530983667E0
